TRANSACTION_AMT,TRANSACTION_DT,CMTE_PTY_AFFILIATION,ZIP,LAT,LNG,UnixTime
213,3/31/15,,7080,40.580703,-74.41401,1427760000
260,6/30/15,,7080,40.580703,-74.41401,1435622400
260,6/30/15,,7080,40.580703,-74.41401,1435622400
-3,1/22/15,,7081,40.701801,-74.32216,1421884800
0,1/22/15,,7081,40.701801,-74.32216,1421884800
-3,1/22/15,,7081,40.701801,-74.32216,1421884800
-5,1/22/15,,7081,40.701801,-74.32216,1421884800
-3,1/22/15,,7081,40.701801,-74.32216,1421884800
0,1/22/15,,7081,40.701801,-74.32216,1421884800
-3,1/22/15,,7081,40.701801,-74.32216,1421884800
0,1/22/15,,7081,40.701801,-74.32216,1421884800
0,1/22/15,,7081,40.701801,-74.32216,1421884800
-5,1/22/15,,7081,40.701801,-74.32216,1421884800
0,1/22/15,,7081,40.701801,-74.32216,1421884800
201,3/31/15,,7081,40.701801,-74.32216,1427760000
-5,1/22/15,,7081,40.701801,-74.32216,1421884800
0,1/22/15,,7081,40.701801,-74.32216,1421884800
-3,1/22/15,,7081,40.701801,-74.32216,1421884800
0,1/22/15,,7081,40.701801,-74.32216,1421884800
-5,1/22/15,,7081,40.701801,-74.32216,1421884800
-5,1/22/15,,7081,40.701801,-74.32216,1421884800
0,1/22/15,,7081,40.701801,-74.32216,1421884800
5000,6/30/15,,7081,40.701801,-74.32216,1435622400
0,1/22/15,,7081,40.701801,-74.32216,1421884800
0,1/22/15,,7081,40.701801,-74.32216,1421884800
2300,3/13/15,DEM,7082,40.92241,-74.34625,1426204800
2700,3/13/15,DEM,7082,40.92241,-74.34625,1426204800
1000,4/29/15,,7082,40.92241,-74.34625,1430265600
300,6/30/15,,7082,40.92241,-74.34625,1435622400
500,3/31/15,DEM,7082,40.92241,-74.34625,1427760000
2300,3/13/15,DEM,7082,40.92241,-74.34625,1426204800
2700,3/13/15,DEM,7082,40.92241,-74.34625,1426204800
250,4/10/15,,7082,40.92241,-74.34625,1428624000
250,6/19/15,DEM,7083,40.695401,-74.26933,1434672000
245,3/30/15,REP,7083,40.695401,-74.26933,1427673600
249,3/26/15,,7083,40.695401,-74.26933,1427328000
245,3/31/15,REP,7083,40.695401,-74.26933,1427760000
200,3/6/15,,7083,40.695401,-74.26933,1425600000
1000,3/25/15,REP,7083,40.695401,-74.26933,1427241600
300,4/8/15,DEM,7083,40.695401,-74.26933,1428451200
75,1/20/15,DEM,7086,40.769796,-74.022351,1421712000
500,2/21/15,,7087,40.767751,-74.0302,1424476800
250,4/20/15,,7087,40.767751,-74.0302,1429488000
250,2/20/15,DEM,7090,40.649202,-74.34567,1424390400
500,4/22/15,,7090,40.649202,-74.34567,1429660800
1000,2/20/15,,7090,40.649202,-74.34567,1424390400
25000,6/22/15,,7090,40.649202,-74.34567,1434931200
-5,1/6/15,,7090,40.649202,-74.34567,1420502400
1000,2/6/15,,7090,40.649202,-74.34567,1423180800
1000,6/29/15,,7090,40.649202,-74.34567,1435536000
300,4/17/15,,7090,40.649202,-74.34567,1429228800
1000,3/10/15,,7090,40.649202,-74.34567,1425945600
5000,2/23/15,,7090,40.649202,-74.34567,1424649600
300,4/8/15,DEM,7090,40.649202,-74.34567,1428451200
250,6/3/15,,7090,40.649202,-74.34567,1433289600
2700,5/1/15,REP,7090,40.649202,-74.34567,1430438400
1500,4/20/15,REP,7090,40.649202,-74.34567,1429488000
500,5/14/15,,7090,40.649202,-74.34567,1431561600
250,5/18/15,DEM,7090,40.649202,-74.34567,1431907200
500,2/3/15,,7090,40.649202,-74.34567,1422921600
-5,1/6/15,,7090,40.649202,-74.34567,1420502400
1000,2/23/15,,7090,40.649202,-74.34567,1424649600
250,2/3/15,,7090,40.649202,-74.34567,1422921600
250,3/24/15,,7090,40.649202,-74.34567,1427155200
500,2/18/15,DEM,7090,40.649202,-74.34567,1424217600
-5,1/6/15,,7090,40.649202,-74.34567,1420502400
250,6/27/15,DEM,7090,40.649202,-74.34567,1435363200
250,5/18/15,,7090,40.649202,-74.34567,1431907200
500,6/12/15,DEM,7092,40.680301,-74.35601,1434067200
250,5/4/15,,7093,40.7895,-74.01223,1430697600
1000,2/21/15,DEM,7093,40.7895,-74.01223,1424476800
500,2/20/15,,7093,40.7895,-74.01223,1424390400
500,2/21/15,DEM,7093,40.7895,-74.01223,1424476800
1000,2/21/15,DEM,7093,40.7895,-74.01223,1424476800
500,3/19/15,DEM,7093,40.7895,-74.01223,1426723200
500,2/20/15,DEM,7093,40.7895,-74.01223,1424390400
250,3/25/15,,7093,40.7895,-74.01223,1427241600
250,2/21/15,DEM,7093,40.7895,-74.01223,1424476800
1000,6/23/15,REP,7093,40.7895,-74.01223,1435017600
1000,2/21/15,DEM,7093,40.7895,-74.01223,1424476800
225,4/16/15,,7093,40.7895,-74.01223,1429142400
2500,4/30/15,,7094,40.7885,-74.06,1430352000
300,4/21/15,,7094,40.7885,-74.06,1429574400
2500,4/12/15,,7094,40.7885,-74.06,1428796800
500,6/10/15,DEM,7094,40.7885,-74.06,1433894400
250,4/16/15,REP,7094,40.7885,-74.06,1429142400
291,6/30/15,,7095,40.557104,-74.28316,1435622400
500,3/23/15,,7096,40.73276,-74.075485,1427068800
250000,5/21/15,,7101,40.736101,-74.22509,1432166400
1000,6/29/15,DEM,7102,40.735257,-74.17326,1435536000
2500,6/18/15,DEM,7102,40.735257,-74.17326,1434585600
300,6/24/15,DEM,7102,40.735257,-74.17326,1435104000
2500,2/3/15,,7102,40.735257,-74.17326,1422921600
15,2/25/15,DEM,7102,40.735257,-74.17326,1424822400
25000,6/24/15,,7102,40.735257,-74.17326,1435104000
-15,2/23/15,,7102,40.735257,-74.17326,1424649600
1000,6/8/15,DEM,7102,40.735257,-74.17326,1433721600
1000,6/5/15,DEM,7102,40.735257,-74.17326,1433462400
2000,3/29/15,DEM,7102,40.735257,-74.17326,1427587200
500,4/27/15,REP,7102,40.735257,-74.17326,1430092800
1000,6/8/15,,7102,40.735257,-74.17326,1433721600
600,2/3/15,,7102,40.735257,-74.17326,1422921600
750,3/13/15,DEM,7102,40.735257,-74.17326,1426204800
12500,2/24/15,,7102,40.735257,-74.17326,1424736000
5000,2/9/15,,7103,40.738501,-74.19507,1423440000
-50,1/26/15,,7104,40.767702,-74.16831,1422230400
201,5/11/15,,7104,40.767702,-74.16831,1431302400
1000,3/31/15,REP,7104,40.767702,-74.16831,1427760000
250,5/27/15,DEM,7104,40.767702,-74.16831,1432684800
250,5/27/15,,7104,40.767702,-74.16831,1432684800
270,4/26/15,DEM,7105,40.725801,-74.15206,1430006400
239,3/31/15,,7107,40.760667,-74.1879,1427760000
220,3/31/15,,7107,40.760667,-74.1879,1427760000
250,3/13/15,DEM,7107,40.760667,-74.1879,1426204800
1000,3/27/15,DEM,7109,40.7935,-74.16144,1427414400
203,6/30/15,,7109,40.7935,-74.16144,1435622400
1000,3/27/15,DEM,7109,40.7935,-74.16144,1427414400
206,3/31/15,,7109,40.7935,-74.16144,1427760000
300,6/30/15,DEM,7110,40.8196,-74.15877,1435622400
250,6/20/15,DEM,7110,40.8196,-74.15877,1434758400
250,5/1/15,DEM,7110,40.8196,-74.15877,1430438400
1000,1/23/15,DEM,7110,40.8196,-74.15877,1421971200
300,4/15/15,,7110,40.8196,-74.15877,1429056000
250,3/29/15,DEM,7110,40.8196,-74.15877,1427587200
250,3/29/15,,7110,40.8196,-74.15877,1427587200
600,3/13/15,DEM,7110,40.8196,-74.15877,1426204800
250,2/27/15,,7111,40.725651,-74.23207,1424995200
250,1/31/15,DEM,7111,40.725651,-74.23207,1422662400
250,3/13/15,DEM,7112,40.711651,-74.21303,1426204800
250,3/3/15,DEM,7112,40.711651,-74.21303,1425340800
1000,1/20/15,,7114,40.707553,-74.17883,1421712000
1000,1/20/15,DEM,7114,40.707553,-74.17883,1421712000
250,4/3/15,DEM,7202,40.652302,-74.21692,1428019200
250,5/3/15,DEM,7202,40.652302,-74.21692,1430611200
250,6/3/15,DEM,7202,40.652302,-74.21692,1433289600
1000,3/25/15,,7202,40.652302,-74.21692,1427241600
250,6/3/15,,7202,40.652302,-74.21692,1433289600
201,6/30/15,,7202,40.652302,-74.21692,1435622400
215,3/6/15,,7202,40.652302,-74.21692,1425600000
2700,6/29/15,REP,7205,40.695552,-74.22856,1435536000
2700,6/29/15,REP,7205,40.695552,-74.22856,1435536000
50,1/2/15,DEM,7205,40.695552,-74.22856,1420156800
10000,5/4/15,DEM,7208,40.673102,-74.22834,1430697600
500,3/26/15,,7302,40.721602,-74.04703,1427328000
250,6/11/15,,7302,40.721602,-74.04703,1433980800
500,1/6/15,DEM,7302,40.721602,-74.04703,1420502400
1000,3/14/15,REP,7302,40.721602,-74.04703,1426291200
500,5/27/15,DEM,7302,40.721602,-74.04703,1432684800
500,5/29/15,,7302,40.721602,-74.04703,1432857600
2700,6/30/15,DEM,7302,40.721602,-74.04703,1435622400
2500,2/9/15,DEM,7302,40.721602,-74.04703,1423440000
25,3/19/15,DEM,7302,40.721602,-74.04703,1426723200
25000,6/30/15,,7302,40.721602,-74.04703,1435622400
250,5/1/15,,7302,40.721602,-74.04703,1430438400
500,4/29/15,DEM,7302,40.721602,-74.04703,1430265600
1000,1/6/15,DEM,7302,40.721602,-74.04703,1420502400
250,3/30/15,,7303,40.73276,-74.075485,1427673600
250,3/31/15,DEM,7304,40.716452,-74.07253,1427760000
500,2/25/15,DEM,7304,40.716452,-74.07253,1424822400
500,2/25/15,,7304,40.716452,-74.07253,1424822400
25000,6/2/15,,7305,40.701302,-74.08843,1433203200
1250,6/19/15,REP,7305,40.701302,-74.08843,1434672000
324,3/31/15,,7305,40.701302,-74.08843,1427760000
250,6/4/15,,7305,40.701302,-74.08843,1433376000
50,4/30/15,,7306,40.733751,-74.06582,1430352000
500,5/31/15,,7306,40.733751,-74.06582,1433030400
1000,4/29/15,,7307,40.748001,-74.04943,1430265600
850,4/28/15,DEM,7307,40.748001,-74.04943,1430179200
5000,5/15/15,,7310,40.731901,-74.0402,1431648000
200,2/17/15,,7310,40.731901,-74.0402,1424131200
300,6/29/15,,7310,40.731901,-74.0402,1435536000
250,3/25/15,,7310,40.731901,-74.0402,1427241600
1000,3/30/15,DEM,7310,40.731901,-74.0402,1427673600
500,5/18/15,,7310,40.731901,-74.0402,1431907200
1000,3/30/15,,7310,40.731901,-74.0402,1427673600
200,5/29/15,DEM,7310,40.731901,-74.0402,1432857600
1000,3/6/15,DEM,7401,41.031505,-74.13409,1425600000
450,6/1/15,,7401,41.031505,-74.13409,1433116800
250,3/31/15,,7401,41.031505,-74.13409,1427760000
600,6/23/15,,7401,41.031505,-74.13409,1435017600
5000,2/10/15,,7401,41.031505,-74.13409,1423526400
1000,2/19/15,,7403,41.014497,-74.33021,1424304000
0,2/2/15,,7403,41.014497,-74.33021,1422835200
5,4/29/15,DEM,7403,41.014497,-74.33021,1430265600
8,2/4/15,DEM,7403,41.014497,-74.33021,1423008000
-5,2/2/15,,7403,41.014497,-74.33021,1422835200
0,2/2/15,,7403,41.014497,-74.33021,1422835200
-8,2/2/15,,7403,41.014497,-74.33021,1422835200
-5,2/2/15,,7403,41.014497,-74.33021,1422835200
2600,5/1/15,DEM,7405,40.99313,-74.35893,1430438400
2700,3/23/15,REP,7405,40.99313,-74.35893,1427068800
2600,5/1/15,DEM,7405,40.99313,-74.35893,1430438400
32400,3/23/15,,7405,40.99313,-74.35893,1427068800
1000,3/16/15,,7405,40.99313,-74.35893,1426464000
300,2/23/15,,7407,40.905639,-74.1199,1424649600
242,3/31/15,,7407,40.905639,-74.1199,1427760000
1500,2/6/15,REP,7407,40.905639,-74.1199,1423180800
25,3/21/15,,7407,40.905639,-74.1199,1426896000
500,2/9/15,REP,7407,40.905639,-74.1199,1423440000
250,3/11/15,,7410,40.933943,-74.11671,1426032000
350,3/12/15,,7410,40.933943,-74.11671,1426118400
200,3/8/15,,7410,40.933943,-74.11671,1425772800
1000,2/24/15,,7410,40.933943,-74.11671,1424736000
75,1/21/15,REP,7410,40.933943,-74.11671,1421798400
234,6/30/15,,7410,40.933943,-74.11671,1435622400
275,5/5/15,,7410,40.933943,-74.11671,1430784000
250,3/8/15,,7410,40.933943,-74.11671,1425772800
1000,6/22/15,,7410,40.933943,-74.11671,1434931200
325,3/8/15,,7410,40.933943,-74.11671,1425772800
250,3/5/15,,7410,40.933943,-74.11671,1425513600
250,3/8/15,,7410,40.933943,-74.11671,1425772800
500,4/6/15,DEM,7410,40.933943,-74.11671,1428278400
250,3/8/15,,7410,40.933943,-74.11671,1425772800
250,4/8/15,DEM,7410,40.933943,-74.11671,1428451200
500,5/18/15,,7410,40.933943,-74.11671,1431907200
200,3/6/15,,7410,40.933943,-74.11671,1425600000
225,3/6/15,,7410,40.933943,-74.11671,1425600000
400,4/27/15,,7410,40.933943,-74.11671,1430092800
500,5/30/15,,7417,41.010433,-74.20847,1432944000
5000,6/25/15,REP,7417,41.010433,-74.20847,1435190400
1500,2/18/15,DEM,7417,41.010433,-74.20847,1424217600
500,1/9/15,,7417,41.010433,-74.20847,1420761600
200,3/6/15,,7417,41.010433,-74.20847,1425600000
1000,4/27/15,REP,7417,41.010433,-74.20847,1430092800
500,6/15/15,,7417,41.010433,-74.20847,1434326400
200,5/28/15,,7417,41.010433,-74.20847,1432771200
1000,2/24/15,,7417,41.010433,-74.20847,1424736000
250,3/30/15,DEM,7417,41.010433,-74.20847,1427673600
200,2/20/15,,7417,41.010433,-74.20847,1424390400
200,6/26/15,,7417,41.010433,-74.20847,1435276800
200,4/3/15,,7417,41.010433,-74.20847,1428019200
200,1/23/15,,7417,41.010433,-74.20847,1421971200
250,5/6/15,,7417,41.010433,-74.20847,1430870400
250,3/25/15,,7417,41.010433,-74.20847,1427241600
200,5/15/15,,7417,41.010433,-74.20847,1431648000
1000,3/29/15,,7417,41.010433,-74.20847,1427587200
-1000,3/31/15,DEM,7417,41.010433,-74.20847,1427760000
1000,3/29/15,DEM,7417,41.010433,-74.20847,1427587200
500,6/11/15,DEM,7417,41.010433,-74.20847,1433980800
1000,2/21/15,DEM,7417,41.010433,-74.20847,1424476800
5000,2/23/15,,7417,41.010433,-74.20847,1424649600
300,3/10/15,DEM,7417,41.010433,-74.20847,1425945600
200,2/6/15,,7417,41.010433,-74.20847,1423180800
200,3/20/15,,7417,41.010433,-74.20847,1426809600
200,6/9/15,,7417,41.010433,-74.20847,1433808000
200,4/17/15,,7417,41.010433,-74.20847,1429228800
200,5/1/15,,7417,41.010433,-74.20847,1430438400
200,5/29/15,,7417,41.010433,-74.20847,1432857600
216,6/30/15,,7419,41.156187,-74.57094,1435622400
1000,3/31/15,,7423,41.001695,-74.10239,1427760000
50,1/17/15,,7423,41.001695,-74.10239,1421452800
1250,2/23/15,,7423,41.001695,-74.10239,1424649600
250,2/23/15,,7423,41.001695,-74.10239,1424649600
2700,6/30/15,REP,7423,41.001695,-74.10239,1435622400
500,4/15/15,,7424,40.886628,-74.21405,1429056000
250,6/30/15,UNK,7424,40.886628,-74.21405,1435622400
5,4/7/15,DEM,7424,40.886628,-74.21405,1428364800
250,3/23/15,DEM,7424,40.886628,-74.21405,1427068800
10000,6/29/15,,7424,40.886628,-74.21405,1435536000
300,5/4/15,,7424,40.886628,-74.21405,1430697600
500,4/15/15,,7424,40.886628,-74.21405,1429056000
500,1/9/15,,7430,41.077102,-74.16147,1420761600
300,5/4/15,,7430,41.077102,-74.16147,1430697600
129,2/17/15,,7430,41.077102,-74.16147,1424131200
1000,6/3/15,,7430,41.077102,-74.16147,1433289600
1000,4/21/15,REP,7430,41.077102,-74.16147,1429574400
250,4/23/15,,7430,41.077102,-74.16147,1429747200
250,1/8/15,,7430,41.077102,-74.16147,1420675200
210,6/30/15,,7430,41.077102,-74.16147,1435622400
214,6/30/15,,7432,40.99312,-74.14286,1435622400
250,4/23/15,,7432,40.99312,-74.14286,1429747200
250,1/8/15,,7432,40.99312,-74.14286,1420675200
200,4/15/15,,7436,41.028884,-74.23727,1429056000
200,2/13/15,,7436,41.028884,-74.23727,1423785600
200,3/31/15,,7436,41.028884,-74.23727,1427760000
200,4/30/15,,7436,41.028884,-74.23727,1430352000
500,6/25/15,REP,7436,41.028884,-74.23727,1435190400
200,1/30/15,,7436,41.028884,-74.23727,1422576000
200,6/30/15,,7436,41.028884,-74.23727,1435622400
500,5/26/15,,7436,41.028884,-74.23727,1432598400
-25,2/12/15,,7436,41.028884,-74.23727,1423699200
206,6/30/15,,7436,41.028884,-74.23727,1435622400
250,4/23/15,,7436,41.028884,-74.23727,1429747200
200,2/27/15,,7436,41.028884,-74.23727,1424995200
200,5/29/15,,7436,41.028884,-74.23727,1432857600
250,1/8/15,,7436,41.028884,-74.23727,1420675200
200,6/15/15,,7436,41.028884,-74.23727,1434326400
-25,2/12/15,,7436,41.028884,-74.23727,1423699200
200,3/13/15,,7436,41.028884,-74.23727,1426204800
250,4/16/15,REP,7436,41.028884,-74.23727,1429142400
250,5/27/15,,7436,41.028884,-74.23727,1432684800
200,3/31/15,,7436,41.028884,-74.23727,1427760000
-25,2/12/15,,7436,41.028884,-74.23727,1423699200
200,5/15/15,,7436,41.028884,-74.23727,1431648000
233,3/31/15,,7438,41.029555,-74.5071,1427760000
-10,1/30/15,,7438,41.029555,-74.5071,1422576000
223,6/30/15,,7438,41.029555,-74.5071,1435622400
211,6/30/15,,7438,41.029555,-74.5071,1435622400
230,6/30/15,,7438,41.029555,-74.5071,1435622400
2600,1/8/15,DEM,7440,40.946748,-74.29575,1420675200
2600,1/8/15,DEM,7440,40.946748,-74.29575,1420675200
201,1/31/15,,7442,40.99948,-74.28807,1422662400
500,6/23/15,REP,7442,40.99948,-74.28807,1435017600
250,6/28/15,DEM,7442,40.99948,-74.28807,1435449600
500,1/5/15,,7444,40.964548,-74.29813,1420416000
236,3/31/15,,7444,40.964548,-74.29813,1427760000
25000,6/29/15,,7444,40.964548,-74.29813,1435536000
207,6/30/15,,7444,40.964548,-74.29813,1435622400
300,5/12/15,IND,7444,40.964548,-74.29813,1431388800
231,6/30/15,,7444,40.964548,-74.29813,1435622400
500,4/7/15,DEM,7446,41.058819,-74.14238,1428364800
500,6/17/15,,7446,41.058819,-74.14238,1434499200
1000,6/18/15,DEM,7446,41.058819,-74.14238,1434585600
300,1/12/15,,7446,41.058819,-74.14238,1421020800
1000,5/11/15,,7446,41.058819,-74.14238,1431302400
10000,3/24/15,REP,7446,41.058819,-74.14238,1427155200
-20,2/27/15,,7450,40.983997,-74.11438,1424995200
-50,2/27/15,,7450,40.983997,-74.11438,1424995200
500,5/6/15,,7450,40.983997,-74.11438,1430870400
416,4/30/15,,7450,40.983997,-74.11438,1430352000
1000,6/24/15,REP,7450,40.983997,-74.11438,1435104000
300,5/31/15,,7450,40.983997,-74.11438,1433030400
-20,2/27/15,,7450,40.983997,-74.11438,1424995200
1,2/27/15,,7450,40.983997,-74.11438,1424995200
5000,2/5/15,,7450,40.983997,-74.11438,1423094400
2500,1/30/15,DEM,7450,40.983997,-74.11438,1422576000
15,3/1/15,DEM,7450,40.983997,-74.11438,1425168000
50,2/28/15,DEM,7450,40.983997,-74.11438,1425081600
-25,2/27/15,,7450,40.983997,-74.11438,1424995200
-50,2/27/15,,7450,40.983997,-74.11438,1424995200
2,2/27/15,,7450,40.983997,-74.11438,1424995200
2700,6/29/15,,7450,40.983997,-74.11438,1435536000
30,2/28/15,DEM,7450,40.983997,-74.11438,1425081600
5000,6/25/15,REP,7450,40.983997,-74.11438,1435190400
2000,3/31/15,DEM,7450,40.983997,-74.11438,1427760000
250,1/30/15,DEM,7450,40.983997,-74.11438,1422576000
-25,2/27/15,,7450,40.983997,-74.11438,1424995200
-15,2/27/15,,7450,40.983997,-74.11438,1424995200
15,3/1/15,DEM,7450,40.983997,-74.11438,1425168000
50,3/25/15,,7450,40.983997,-74.11438,1427241600
100,2/28/15,DEM,7450,40.983997,-74.11438,1425081600
250,2/27/15,,7450,40.983997,-74.11438,1424995200
5,2/27/15,,7450,40.983997,-74.11438,1424995200
2500,3/26/15,DEM,7450,40.983997,-74.11438,1427328000
2700,6/29/15,,7450,40.983997,-74.11438,1435536000
5,2/27/15,,7450,40.983997,-74.11438,1424995200
500,4/23/15,DEM,7450,40.983997,-74.11438,1429747200
-25,2/27/15,,7450,40.983997,-74.11438,1424995200
2500,3/26/15,DEM,7450,40.983997,-74.11438,1427328000
250,3/30/15,,7450,40.983997,-74.11438,1427673600
-15,2/27/15,,7450,40.983997,-74.11438,1424995200
25,2/28/15,DEM,7450,40.983997,-74.11438,1425081600
1,2/27/15,,7450,40.983997,-74.11438,1424995200
30,2/28/15,DEM,7450,40.983997,-74.11438,1425081600
-25,2/27/15,,7450,40.983997,-74.11438,1424995200
416,2/28/15,,7450,40.983997,-74.11438,1425081600
201,6/18/15,DEM,7450,40.983997,-74.11438,1434585600
500,6/23/15,,7450,40.983997,-74.11438,1435017600
-15,2/27/15,,7450,40.983997,-74.11438,1424995200
-120,2/27/15,,7450,40.983997,-74.11438,1424995200
1000,3/30/15,REP,7450,40.983997,-74.11438,1427673600
-15,2/27/15,,7450,40.983997,-74.11438,1424995200
75,1/14/15,DEM,7450,40.983997,-74.11438,1421193600
2,2/27/15,,7450,40.983997,-74.11438,1424995200
